"","НазваПС","substance","lat","lon","valueType","value"
"16075","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","ЗависліРечовиниМгДм3",46.5921,32.475475,"max",15.2
"16076","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","КисеньРозчиненийМгО2Дм3",46.5921,32.475475,"max",14.8
"16077","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","НітратІониМгДм3",46.5921,32.475475,"max",3.8
"16078","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","НітритІониМгДм3",46.5921,32.475475,"max",0.11
"16079","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","СинтетичніПоверхневоАктивніРечовиниМгДм3",46.5921,32.475475,"max",0.11
"16080","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","СульфатІониМгДм3",46.5921,32.475475,"max",117
"16081","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","ФосфатІониМгДм3",46.5921,32.475475,"max",0.46
"16082","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","ХімічнеСпоживанняКиснюМгОДм3",46.5921,32.475475,"max",60.8
"16083","р. Дніпро, 15 км, с. Дніпровське, в/з рибзаводу (рукав Кошова)","ХлоридІониМгДм3",46.5921,32.475475,"max",636
"16084","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","АмонійІониМгДм3",47.141456,33.899708,"max",0.46
"16085","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","БСК5МгОДм3",47.141456,33.899708,"max",3.1
"16086","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","ЗависліРечовиниМгДм3",47.141456,33.899708,"max",6.2
"16087","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","КисеньРозчиненийМгО2Дм3",47.141456,33.899708,"max",9.8
"16088","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","НітратІониМгДм3",47.141456,33.899708,"max",5.4
"16089","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","НітритІониМгДм3",47.141456,33.899708,"max",0.06
"16090","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.141456,33.899708,"max",0.03
"16091","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","СульфатІониМгДм3",47.141456,33.899708,"max",62.1
"16092","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","ФосфатІониМгДм3",47.141456,33.899708,"max",0.54
"16093","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","ХімічнеСпоживанняКиснюМгОДм3",47.141456,33.899708,"max",34.7
"16094","р. Дніпро, 160 км, смт. Велика Лепетиха, Рубанівська ЗС","ХлоридІониМгДм3",47.141456,33.899708,"max",43.2
"16095","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","АмонійІониМгДм3",47.336044,33.881511,"max",0.29
"16096","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","БСК5МгОДм3",47.336044,33.881511,"max",3.4
"16097","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","ЗависліРечовиниМгДм3",47.336044,33.881511,"max",16.6
"16098","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","КисеньРозчиненийМгО2Дм3",47.336044,33.881511,"max",11.9
"16099","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","НітратІониМгДм3",47.336044,33.881511,"max",1.6
"16100","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","НітритІониМгДм3",47.336044,33.881511,"max",0.04
"16101","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.336044,33.881511,"max",0.02
"16102","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","СульфатІониМгДм3",47.336044,33.881511,"max",67.7
"16103","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","ФосфатІониМгДм3",47.336044,33.881511,"max",0.63
"16104","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","ХімічнеСпоживанняКиснюМгОДм3",47.336044,33.881511,"max",33.8
"16105","р. Дніпро, 175 км, с.Золота Балка, Золотобалківська ЗС, 10 км нижче села","ХлоридІониМгДм3",47.336044,33.881511,"max",56.7
"16106","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","АмонійІониМгДм3",47.509092,33.927811,"max",0.47
"16107","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","БСК5МгОДм3",47.509092,33.927811,"max",5.6
"16108","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","ЗависліРечовиниМгДм3",47.509092,33.927811,"max",22.1
"16109","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","КисеньРозчиненийМгО2Дм3",47.509092,33.927811,"max",14.7
"16110","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","НітратІониМгДм3",47.509092,33.927811,"max",3.2
"16111","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","НітритІониМгДм3",47.509092,33.927811,"max",0.07
"16112","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.509092,33.927811,"max",0.05
"16113","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","СульфатІониМгДм3",47.509092,33.927811,"max",98.4
"16114","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","ФосфатІониМгДм3",47.509092,33.927811,"max",0.62
"16115","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","ХімічнеСпоживанняКиснюМгОДм3",47.509092,33.927811,"max",38
"16116","р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка","ХлоридІониМгДм3",47.509092,33.927811,"max",56.7
"16117","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","АмонійІониМгДм3",47.564847,33.918789,"max",0.62
"16118","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","БСК5МгОДм3",47.564847,33.918789,"max",4.6
"16119","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","ЗависліРечовиниМгДм3",47.564847,33.918789,"max",13.5
"16120","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","КисеньРозчиненийМгО2Дм3",47.564847,33.918789,"max",12.43
"16121","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","НітратІониМгДм3",47.564847,33.918789,"max",7.4
"16122","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","НітритІониМгДм3",47.564847,33.918789,"max",0.24
"16123","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.564847,33.918789,"max",0.031
"16124","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","СульфатІониМгДм3",47.564847,33.918789,"max",109
"16125","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","ФосфатІониМгДм3",47.564847,33.918789,"max",0.81
"16126","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","ХімічнеСпоживанняКиснюМгОДм3",47.564847,33.918789,"max",56.6
"16127","р. Дніпро, 196 км, с. Мар?янське, ГВС каналу Дніпро-Кривий Ріг","ХлоридІониМгДм3",47.564847,33.918789,"max",56.6
"16128","р. Дніпро, 201 км, м.Покров, питний в/з ","АмонійІониМгДм3",47.574019,34.116556,"max",0.91
"16129","р. Дніпро, 201 км, м.Покров, питний в/з ","БСК5МгОДм3",47.574019,34.116556,"max",3.6
"16130","р. Дніпро, 201 км, м.Покров, питний в/з ","ЗависліРечовиниМгДм3",47.574019,34.116556,"max",12.6
"16131","р. Дніпро, 201 км, м.Покров, питний в/з ","КисеньРозчиненийМгО2Дм3",47.574019,34.116556,"max",12.03
"16132","р. Дніпро, 201 км, м.Покров, питний в/з ","НітратІониМгДм3",47.574019,34.116556,"max",6.1
"16133","р. Дніпро, 201 км, м.Покров, питний в/з ","НітритІониМгДм3",47.574019,34.116556,"max",0.25
"16134","р. Дніпро, 201 км, м.Покров, питний в/з ","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.574019,34.116556,"max",0.05
"16135","р. Дніпро, 201 км, м.Покров, питний в/з ","СульфатІониМгДм3",47.574019,34.116556,"max",124
"16136","р. Дніпро, 201 км, м.Покров, питний в/з ","ФосфатІониМгДм3",47.574019,34.116556,"max",1.12
"16137","р. Дніпро, 201 км, м.Покров, питний в/з ","ХімічнеСпоживанняКиснюМгОДм3",47.574019,34.116556,"max",39.5
"16138","р. Дніпро, 201 км, м.Покров, питний в/з ","ХлоридІониМгДм3",47.574019,34.116556,"max",56.6
"16139","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","АмонійІониМгДм3",47.528,34.864,"max",0.49
"16140","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","БСК5МгОДм3",47.528,34.864,"max",4.6
"16141","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","ЗависліРечовиниМгДм3",47.528,34.864,"max",5.9
"16142","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","КисеньРозчиненийМгО2Дм3",47.528,34.864,"max",9.4
"16143","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","НітратІониМгДм3",47.528,34.864,"max",2.89
"16144","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","НітритІониМгДм3",47.528,34.864,"max",0.048
"16145","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.528,34.864,"max",0.036
"16146","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","СульфатІониМгДм3",47.528,34.864,"max",80.7
"16147","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","ФосфатІониМгДм3",47.528,34.864,"max",0.517
"16148","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","ХімічнеСпоживанняКиснюМгОДм3",47.528,34.864,"max",28.8
"16149","р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну","ХлоридІониМгДм3",47.528,34.864,"max",59
"16150","р. Дніпро, 228 км, м. Нікополь, питний в/з","АмонійІониМгДм3",47.548928,34.398683,"max",0.6
"16151","р. Дніпро, 228 км, м. Нікополь, питний в/з","БСК5МгОДм3",47.548928,34.398683,"max",6
"16152","р. Дніпро, 228 км, м. Нікополь, питний в/з","ЗависліРечовиниМгДм3",47.548928,34.398683,"max",12.8
"16153","р. Дніпро, 228 км, м. Нікополь, питний в/з","КисеньРозчиненийМгО2Дм3",47.548928,34.398683,"max",12.37
"16154","р. Дніпро, 228 км, м. Нікополь, питний в/з","НітратІониМгДм3",47.548928,34.398683,"max",6.2
"16155","р. Дніпро, 228 км, м. Нікополь, питний в/з","НітритІониМгДм3",47.548928,34.398683,"max",0.22
"16156","р. Дніпро, 228 км, м. Нікополь, питний в/з","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.548928,34.398683,"max",0.05
"16157","р. Дніпро, 228 км, м. Нікополь, питний в/з","СульфатІониМгДм3",47.548928,34.398683,"max",83
"16158","р. Дніпро, 228 км, м. Нікополь, питний в/з","ФосфатІониМгДм3",47.548928,34.398683,"max",1.12
"16159","р. Дніпро, 228 км, м. Нікополь, питний в/з","ХімічнеСпоживанняКиснюМгОДм3",47.548928,34.398683,"max",48
"16160","р. Дніпро, 228 км, м. Нікополь, питний в/з","ХлоридІониМгДм3",47.548928,34.398683,"max",57
"16161","р. Дніпро, 245 км, м. Марганець, питний в/з","АмонійІониМгДм3",47.590297,34.474808,"max",0.44
"16162","р. Дніпро, 245 км, м. Марганець, питний в/з","БСК5МгОДм3",47.590297,34.474808,"max",6.7
"16163","р. Дніпро, 245 км, м. Марганець, питний в/з","ЗависліРечовиниМгДм3",47.590297,34.474808,"max",12.5
"16164","р. Дніпро, 245 км, м. Марганець, питний в/з","КисеньРозчиненийМгО2Дм3",47.590297,34.474808,"max",11.82
"16165","р. Дніпро, 245 км, м. Марганець, питний в/з","НітратІониМгДм3",47.590297,34.474808,"max",5.7
"16166","р. Дніпро, 245 км, м. Марганець, питний в/з","НітритІониМгДм3",47.590297,34.474808,"max",0.35
"16167","р. Дніпро, 245 км, м. Марганець, питний в/з","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.590297,34.474808,"max",0.05
"16168","р. Дніпро, 245 км, м. Марганець, питний в/з","СульфатІониМгДм3",47.590297,34.474808,"max",409
"16169","р. Дніпро, 245 км, м. Марганець, питний в/з","ФосфатІониМгДм3",47.590297,34.474808,"max",1.95
"16170","р. Дніпро, 245 км, м. Марганець, питний в/з","ХімічнеСпоживанняКиснюМгОДм3",47.590297,34.474808,"max",41.7
"16171","р. Дніпро, 245 км, м. Марганець, питний в/з","ХлоридІониМгДм3",47.590297,34.474808,"max",58.42
"16172","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","АмонійІониМгДм3",47.509,34.512,"max",0.665
"16173","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","БСК5МгОДм3",47.509,34.512,"max",3.8
"16174","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","ЗависліРечовиниМгДм3",47.509,34.512,"max",5.8
"16175","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","КисеньРозчиненийМгО2Дм3",47.509,34.512,"max",10.98
"16176","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","НітратІониМгДм3",47.509,34.512,"max",4.4
"16177","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","НітритІониМгДм3",47.509,34.512,"max",0.059
"16178","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.509,34.512,"max",0.042
"16179","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","СульфатІониМгДм3",47.509,34.512,"max",85.5
"16180","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","ФосфатІониМгДм3",47.509,34.512,"max",0.678
"16181","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","ХімічнеСпоживанняКиснюМгОДм3",47.509,34.512,"max",34.3
"16182","р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС","ХлоридІониМгДм3",47.509,34.512,"max",52.1
"16183","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","АмонійІониМгДм3",47.51,34.554,"max",0.835
"16184","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","БСК5МгОДм3",47.51,34.554,"max",4.2
"16185","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","ЗависліРечовиниМгДм3",47.51,34.554,"max",5.7
"16186","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","КисеньРозчиненийМгО2Дм3",47.51,34.554,"max",12.5
"16187","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","НітратІониМгДм3",47.51,34.554,"max",4.24
"16188","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","НітритІониМгДм3",47.51,34.554,"max",0.065
"16189","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.51,34.554,"max",0.039
"16190","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","СульфатІониМгДм3",47.51,34.554,"max",93.4
"16191","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","ФосфатІониМгДм3",47.51,34.554,"max",0.767
"16192","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","ХімічнеСпоживанняКиснюМгОДм3",47.51,34.554,"max",33.3
"16193","р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС","ХлоридІониМгДм3",47.51,34.554,"max",57.9
"16194","р. Дніпро, 256 км, м. Енергодар","АмонійІониМгДм3",47.55,34.692,"max",0.448
"16195","р. Дніпро, 256 км, м. Енергодар","БСК5МгОДм3",47.55,34.692,"max",4.1
"16196","р. Дніпро, 256 км, м. Енергодар","ЗависліРечовиниМгДм3",47.55,34.692,"max",5.5
"16197","р. Дніпро, 256 км, м. Енергодар","КисеньРозчиненийМгО2Дм3",47.55,34.692,"max",10.7
"16198","р. Дніпро, 256 км, м. Енергодар","НітратІониМгДм3",47.55,34.692,"max",4.04
"16199","р. Дніпро, 256 км, м. Енергодар","НітритІониМгДм3",47.55,34.692,"max",0.059
"16200","р. Дніпро, 256 км, м. Енергодар","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.55,34.692,"max",0.039
"16201","р. Дніпро, 256 км, м. Енергодар","СульфатІониМгДм3",47.55,34.692,"max",84.4
"16202","р. Дніпро, 256 км, м. Енергодар","ФосфатІониМгДм3",47.55,34.692,"max",0.678
"16203","р. Дніпро, 256 км, м. Енергодар","ХімічнеСпоживанняКиснюМгОДм3",47.55,34.692,"max",33.3
"16204","р. Дніпро, 256 км, м. Енергодар","ХлоридІониМгДм3",47.55,34.692,"max",50.7
"16205","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","АмонійІониМгДм3",47.411,34.952,"max",0.412
"16206","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","БСК5МгОДм3",47.411,34.952,"max",4.1
"16207","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","ЗависліРечовиниМгДм3",47.411,34.952,"max",6.2
"16208","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","КисеньРозчиненийМгО2Дм3",47.411,34.952,"max",9
"16209","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","НітратІониМгДм3",47.411,34.952,"max",2.6
"16210","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","НітритІониМгДм3",47.411,34.952,"max",0.045
"16211","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.411,34.952,"max",0.039
"16212","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","СульфатІониМгДм3",47.411,34.952,"max",82.7
"16213","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","ФосфатІониМгДм3",47.411,34.952,"max",0.683
"16214","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","ХімічнеСпоживанняКиснюМгОДм3",47.411,34.952,"max",32.6
"16215","р. Дніпро, 276 км, с.Балки, ГНС Північно-Рогачицької ЗС, Василівського р-ну","ХлоридІониМгДм3",47.411,34.952,"max",59.6
"16216","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","АмонійІониМгДм3",47.645,35.271,"max",0.434
"16217","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","БСК5МгОДм3",47.645,35.271,"max",5.63
"16218","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","ЗависліРечовиниМгДм3",47.645,35.271,"max",8.1
"16219","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","КисеньРозчиненийМгО2Дм3",47.645,35.271,"max",9.6
"16220","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","НітратІониМгДм3",47.645,35.271,"max",2.17
"16221","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","НітритІониМгДм3",47.645,35.271,"max",0.062
"16222","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.645,35.271,"max",0.038
"16223","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","СульфатІониМгДм3",47.645,35.271,"max",168.2
"16224","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","ФосфатІониМгДм3",47.645,35.271,"max",0.672
"16225","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","ХімічнеСпоживанняКиснюМгОДм3",47.645,35.271,"max",29.4
"16226","р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС","ХлоридІониМгДм3",47.645,35.271,"max",62
"16227","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","АмонійІониМгДм3",47.45,35.1,"max",0.661
"16228","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","БСК5МгОДм3",47.45,35.1,"max",5.5
"16229","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","ЗависліРечовиниМгДм3",47.45,35.1,"max",7.6
"16230","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","КисеньРозчиненийМгО2Дм3",47.45,35.1,"max",11
"16231","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","НітратІониМгДм3",47.45,35.1,"max",4.82
"16232","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","НітритІониМгДм3",47.45,35.1,"max",0.071
"16233","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.45,35.1,"max",0.039
"16234","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","СульфатІониМгДм3",47.45,35.1,"max",143.2
"16235","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","ФосфатІониМгДм3",47.45,35.1,"max",0.653
"16236","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","ХімічнеСпоживанняКиснюМгОДм3",47.45,35.1,"max",33.3
"16237","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-1 КП ""Водоканал"" (лівий берег р.Дніпро)","ХлоридІониМгДм3",47.45,35.1,"max",64
"16238","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","АмонійІониМгДм3",47.47,35.07,"max",0.694
"16239","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","БСК5МгОДм3",47.47,35.07,"max",3.6
"16240","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","ЗависліРечовиниМгДм3",47.47,35.07,"max",6
"16241","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","КисеньРозчиненийМгО2Дм3",47.47,35.07,"max",12
"16242","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","НітратІониМгДм3",47.47,35.07,"max",4.42
"16243","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","НітритІониМгДм3",47.47,35.07,"max",0.085
"16244","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.47,35.07,"max",0.043
"16245","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","СульфатІониМгДм3",47.47,35.07,"max",88.2
"16246","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","ФосфатІониМгДм3",47.47,35.07,"max",0.654
"16247","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","ХімічнеСпоживанняКиснюМгОДм3",47.47,35.07,"max",35.2
"16248","р. Дніпро, 312 км, м. Запоріжжя, 500 м нижче скиду ЦОС-2 КП ""Водоканал"" (правий берег р.Дніпро)","ХлоридІониМгДм3",47.47,35.07,"max",54.6
"16249","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","АмонійІониМгДм3",47.783,35.16,"max",0.606
"16250","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","БСК5МгОДм3",47.783,35.16,"max",4.5
"16251","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","ЗависліРечовиниМгДм3",47.783,35.16,"max",5.5
"16252","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","КисеньРозчиненийМгО2Дм3",47.783,35.16,"max",9.8
"16253","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","НітратІониМгДм3",47.783,35.16,"max",2.64
"16254","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","НітритІониМгДм3",47.783,35.16,"max",0.045
"16255","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","СинтетичніПоверхневоАктивніРечовиниМгДм3",47.783,35.16,"max",0.032
"16256","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","СульфатІониМгДм3",47.783,35.16,"max",85.2
"16257","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","ФосфатІониМгДм3",47.783,35.16,"max",0.539
"16258","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","ХімічнеСпоживанняКиснюМгОДм3",47.783,35.16,"max",33.3
"16259","р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС","ХлоридІониМгДм3",47.783,35.16,"max",56.7
"16260","р. Дніпро, 328 км, м. Запоріжжя, в/б'єф Дніпровської ГЕС, питний в/з міста","АмонійІониМгДм3",47.818,35.1,"max",0.479
"16261","р. Дніпро, 328 км, м. Запоріжжя, в/б'єф Дніпровської ГЕС, питний в/з міста","БСК5МгОДм3",47.818,35.1,"max",4.1
"16262","р. Дніпро, 328 км, м. Запоріжжя, в/б'єф Дніпровської ГЕС, питний в/з міста","ЗависліРечовиниМгДм3",47.818,35.1,"max",7
